decision_id,timestamp,actor_type,actor_id,entity_type,entity_id,event_sequence,journey_type,journey_instance_id,journey_state
129849,2023-11-26 16:22:16,customer,CUST_002272,,,136528,shopping,inst_22689,browsing
129850,2023-11-26 16:25:16,customer,CUST_002272,,,136529,shopping,inst_22689,browsing
129853,2023-11-26 15:59:55,customer,CUST_002315,,,136532,shopping,inst_22690,browsing
129856,2023-11-26 16:03:06,customer,CUST_002315,,,136535,shopping,inst_22690,browsing
129859,2023-11-26 16:06:06,customer,CUST_002315,,,136538,shopping,inst_22690,browsing
129861,2023-11-26 16:11:50,customer,CUST_002315,,,136540,shopping,inst_22690,browsing
129863,2023-11-26 16:14:50,customer,CUST_002315,,,136542,shopping,inst_22690,browsing
129867,2023-11-26 06:41:24,customer,CUST_002334,,,136546,shopping,inst_22691,browsing
129870,2023-11-26 06:44:25,customer,CUST_002334,,,136549,shopping,inst_22691,considering
129872,2023-11-26 06:55:18,customer,CUST_002334,,,136551,shopping,inst_22691,checkout
129875,2023-11-26 06:57:18,customer,CUST_002334,,,136555,shopping,inst_22691,purchased
129878,2023-11-26 12:22:55,customer,CUST_002370,,,136558,shopping,inst_22692,browsing
129880,2023-11-26 12:32:01,customer,CUST_002370,,,136560,shopping,inst_22692,considering
129884,2023-11-26 12:37:01,customer,CUST_002370,,,136564,shopping,inst_22692,checkout
129888,2023-11-26 12:39:01,customer,CUST_002370,,,136569,shopping,inst_22692,purchased
129890,2023-11-26 17:57:57,customer,CUST_002387,,,136571,shopping,inst_22693,browsing
129895,2023-11-26 14:31:01,customer,CUST_002427,,,136576,shopping,inst_22694,considering
129899,2023-11-26 21:53:05,customer,CUST_002536,,,136580,shopping,inst_22695,browsing
129902,2023-11-26 21:56:05,customer,CUST_002536,,,136583,shopping,inst_22695,browsing
129904,2023-11-26 21:59:05,customer,CUST_002536,,,136585,shopping,inst_22695,browsing
129908,2023-11-26 09:42:04,customer,CUST_002557,,,136589,shopping,inst_22696,browsing
129911,2023-11-26 09:45:04,customer,CUST_002557,,,136592,shopping,inst_22696,browsing
129914,2023-11-26 09:48:04,customer,CUST_002557,,,136595,shopping,inst_22696,considering
129917,2023-11-26 11:10:05,customer,CUST_002630,,,136598,shopping,inst_22697,browsing
129922,2023-11-26 20:29:37,customer,CUST_002642,,,136603,shopping,inst_22698,browsing
129924,2023-11-26 20:32:37,customer,CUST_002642,,,136605,shopping,inst_22698,considering
129930,2023-11-26 12:29:33,customer,CUST_002881,,,136611,shopping,inst_22701,browsing
129932,2023-11-26 12:32:33,customer,CUST_002881,,,136613,shopping,inst_22701,browsing
129934,2023-11-26 12:41:46,customer,CUST_002881,,,136615,shopping,inst_22701,considering
129936,2023-11-26 12:56:59,customer,CUST_002881,,,136617,shopping,inst_22701,checkout
129946,2023-11-26 21:15:38,customer,CUST_003194,,,136628,shopping,inst_22704,browsing
129948,2023-11-26 21:18:38,customer,CUST_003194,,,136630,shopping,inst_22704,browsing
129950,2023-11-26 21:22:51,customer,CUST_003194,,,136632,shopping,inst_22704,browsing
129952,2023-11-26 21:25:51,customer,CUST_003194,,,136634,shopping,inst_22704,browsing
129954,2023-11-26 21:28:51,customer,CUST_003194,,,136636,shopping,inst_22704,browsing
129958,2023-11-26 19:39:03,customer,CUST_003267,,,136640,shopping,inst_22705,browsing
129962,2023-11-26 21:08:06,customer,CUST_003371,,,136644,shopping,inst_22707,considering
129964,2023-11-26 21:34:55,customer,CUST_003371,,,136646,shopping,inst_22707,checkout
129967,2023-11-26 21:40:37,customer,CUST_003371,,,136650,shopping,inst_22707,purchased
129970,2023-11-26 12:02:20,customer,CUST_003450,,,136653,shopping,inst_22709,browsing
129973,2023-11-26 12:12:19,customer,CUST_003450,,,136656,shopping,inst_22709,considering
129974,2023-11-26 12:17:19,customer,CUST_003450,,,136657,shopping,inst_22709,checkout
129976,2023-11-26 12:19:19,customer,CUST_003450,,,136660,shopping,inst_22709,purchased
129978,2023-11-26 19:25:03,customer,CUST_003492,,,136662,shopping,inst_22710,browsing
129980,2023-11-26 19:31:27,customer,CUST_003492,,,136664,shopping,inst_22710,browsing
129982,2023-11-26 19:34:27,customer,CUST_003492,,,136666,shopping,inst_22710,considering
129984,2023-11-26 20:17:30,customer,CUST_003570,,,136668,shopping,inst_22711,browsing
129986,2023-11-26 20:20:30,customer,CUST_003570,,,136670,shopping,inst_22711,browsing
129991,2023-11-26 11:01:18,customer,CUST_003748,,,136675,shopping,inst_22714,browsing
129993,2023-11-26 11:04:18,customer,CUST_003748,,,136677,shopping,inst_22714,browsing
129998,2023-11-26 10:00:24,customer,CUST_003881,,,136682,shopping,inst_22716,browsing
130001,2023-11-26 10:19:40,customer,CUST_003881,,,136685,shopping,inst_22716,considering
130008,2023-11-26 17:32:57,customer,CUST_003921,,,136692,shopping,inst_22719,browsing
130010,2023-11-26 17:38:05,customer,CUST_003921,,,136694,shopping,inst_22719,browsing
130011,2023-11-26 17:46:08,customer,CUST_003921,,,136695,shopping,inst_22719,browsing
130014,2023-11-26 17:49:08,customer,CUST_003921,,,136698,shopping,inst_22719,browsing
130017,2023-11-26 17:52:44,customer,CUST_003921,,,136701,shopping,inst_22719,browsing
130018,2023-11-26 17:55:44,customer,CUST_003921,,,136702,shopping,inst_22719,browsing
130021,2023-11-26 17:58:44,customer,CUST_003921,,,136705,shopping,inst_22719,considering
130023,2023-11-26 20:20:07,customer,CUST_004063,,,136707,shopping,inst_22720,browsing
130024,2023-11-26 20:23:07,customer,CUST_004063,,,136708,shopping,inst_22720,browsing
130025,2023-11-26 20:26:07,customer,CUST_004063,,,136709,shopping,inst_22720,browsing
130030,2023-11-26 06:04:51,customer,CUST_004148,,,136714,shopping,inst_22721,browsing
130032,2023-11-26 06:07:51,customer,CUST_004148,,,136716,shopping,inst_22721,browsing
130034,2023-11-26 06:10:51,customer,CUST_004148,,,136718,shopping,inst_22721,browsing
130037,2023-11-26 09:41:54,customer,CUST_004221,,,136721,shopping,inst_22722,browsing
130039,2023-11-26 11:19:22,customer,CUST_004300,,,136723,shopping,inst_22723,browsing
130041,2023-11-26 11:22:36,customer,CUST_004300,,,136725,shopping,inst_22723,browsing
130046,2023-11-26 21:00:04,customer,CUST_004483,,,136730,shopping,inst_22725,browsing
130049,2023-11-26 21:03:04,customer,CUST_004483,,,136733,shopping,inst_22725,browsing
130054,2023-11-26 16:17:51,customer,CUST_004508,,,136738,shopping,inst_22726,browsing
130057,2023-11-26 16:21:00,customer,CUST_004508,,,136741,shopping,inst_22726,browsing
130059,2023-11-26 16:24:00,customer,CUST_004508,,,136743,shopping,inst_22726,browsing
130062,2023-11-26 16:30:12,customer,CUST_004508,,,136746,shopping,inst_22726,browsing
130065,2023-11-26 16:33:12,customer,CUST_004508,,,136749,shopping,inst_22726,browsing
130067,2023-11-26 16:36:12,customer,CUST_004508,,,136751,shopping,inst_22726,browsing
130070,2023-11-26 11:13:51,customer,CUST_004516,,,136754,shopping,inst_22727,browsing
130073,2023-11-26 11:32:06,customer,CUST_004516,,,136757,shopping,inst_22727,considering
130077,2023-11-26 11:40:49,customer,CUST_004516,,,136761,shopping,inst_22727,checkout
130080,2023-11-26 11:42:49,customer,CUST_004516,,,136765,shopping,inst_22727,purchased
130084,2023-11-26 17:11:38,customer,CUST_004539,,,136769,shopping,inst_22729,browsing
130086,2023-11-26 17:14:38,customer,CUST_004539,,,136771,shopping,inst_22729,browsing
130089,2023-11-26 17:17:38,customer,CUST_004539,,,136774,shopping,inst_22729,browsing
130092,2023-11-26 17:20:38,customer,CUST_004539,,,136777,shopping,inst_22729,browsing
130095,2023-11-26 22:06:36,customer,CUST_004719,,,136780,shopping,inst_22647,browsing
130097,2023-11-26 22:09:36,customer,CUST_004719,,,136782,shopping,inst_22647,browsing
130098,2023-11-26 22:12:36,customer,CUST_004719,,,136783,shopping,inst_22647,browsing
130101,2023-11-26 22:27:50,customer,CUST_004719,,,136786,shopping,inst_22647,considering
130105,2023-11-26 16:03:00,customer,CUST_004721,,,136790,shopping,inst_22649,browsing
130107,2023-11-26 16:13:24,customer,CUST_004721,,,136792,shopping,inst_22649,considering
130112,2023-11-26 17:29:58,customer,CUST_004722,,,136797,shopping,inst_22650,browsing
130116,2023-11-26 17:29:54,customer,CUST_004723,,,136801,shopping,inst_22651,browsing
130118,2023-11-26 17:41:21,customer,CUST_004723,,,136803,shopping,inst_22651,considering
130121,2023-11-26 10:12:12,customer,CUST_004724,,,136806,shopping,inst_22652,considering
130127,2023-11-26 14:59:26,customer,CUST_004726,,,136812,shopping,inst_22654,browsing
130130,2023-11-26 15:02:26,customer,CUST_004726,,,136815,shopping,inst_22654,browsing
130134,2023-11-26 07:21:22,customer,CUST_004727,,,136819,shopping,inst_22655,browsing
130136,2023-11-26 07:24:22,customer,CUST_004727,,,136821,shopping,inst_22655,browsing
130138,2023-11-26 17:29:14,customer,CUST_004728,,,136823,shopping,inst_22656,browsing
130140,2023-11-26 17:32:14,customer,CUST_004728,,,136825,shopping,inst_22656,considering
130141,2023-11-26 18:00:30,customer,CUST_004728,,,136826,shopping,inst_22656,checkout
130145,2023-11-26 18:02:30,customer,CUST_004728,,,136831,shopping,inst_22656,purchased
130146,2023-11-26 18:21:13,customer,CUST_004729,,,136832,shopping,inst_22657,considering
130151,2023-11-26 22:30:58,customer,CUST_004731,,,136837,shopping,inst_22659,browsing
130152,2023-11-26 22:33:58,customer,CUST_004731,,,136838,shopping,inst_22659,considering
130155,2023-11-26 22:51:02,customer,CUST_004731,,,136841,shopping,inst_22659,checkout
130156,2023-11-26 22:53:02,customer,CUST_004731,,,136842,shopping,inst_22659,purchased
130158,2023-11-26 18:50:30,customer,CUST_004733,,,136844,shopping,inst_22661,browsing
130161,2023-11-26 18:54:00,customer,CUST_004733,,,136847,shopping,inst_22661,browsing
130167,2023-11-26 21:32:29,customer,CUST_004736,,,136853,shopping,inst_22664,considering
130169,2023-11-26 21:37:29,customer,CUST_004736,,,136855,shopping,inst_22664,checkout
130171,2023-11-26 21:39:29,customer,CUST_004736,,,136857,shopping,inst_22664,purchased
130175,2023-11-26 10:14:04,customer,CUST_004737,,,136861,shopping,inst_22665,browsing
130177,2023-11-26 10:17:36,customer,CUST_004737,,,136863,shopping,inst_22665,browsing
130224,2023-11-27 16:26:49,customer,CUST_000368,,,136918,shopping,inst_22740,browsing
130229,2023-11-27 19:59:35,customer,CUST_000544,,,136923,shopping,inst_22741,browsing
130231,2023-11-27 20:02:35,customer,CUST_000544,,,136925,shopping,inst_22741,browsing
130233,2023-11-27 20:05:35,customer,CUST_000544,,,136927,shopping,inst_22741,browsing
130235,2023-11-27 20:08:35,customer,CUST_000544,,,136929,shopping,inst_22741,browsing
130237,2023-11-27 20:11:35,customer,CUST_000544,,,136931,shopping,inst_22741,browsing
130243,2023-11-27 19:51:21,customer,CUST_001043,,,136937,shopping,inst_22743,considering
130246,2023-11-27 18:06:17,customer,CUST_001147,,,136940,shopping,inst_22744,browsing
130249,2023-11-27 22:05:13,customer,CUST_001204,,,136943,shopping,inst_22745,browsing
130252,2023-11-27 22:08:13,customer,CUST_001204,,,136946,shopping,inst_22745,browsing
130257,2023-11-27 20:52:03,customer,CUST_001253,,,136951,shopping,inst_22746,considering
130261,2023-11-27 11:25:15,customer,CUST_001712,,,136955,shopping,inst_22747,browsing
130264,2023-11-27 11:28:15,customer,CUST_001712,,,136958,shopping,inst_22747,browsing
130266,2023-11-27 11:44:12,customer,CUST_001712,,,136960,shopping,inst_22747,considering
130268,2023-11-27 11:51:14,customer,CUST_001712,,,136962,shopping,inst_22747,checkout
130273,2023-11-27 11:53:14,customer,CUST_001712,,,136968,shopping,inst_22747,purchased
130275,2023-11-27 17:54:44,customer,CUST_001723,,,136970,shopping,inst_22748,browsing
130278,2023-11-27 14:29:14,customer,CUST_001852,,,136973,shopping,inst_22749,browsing
130280,2023-11-27 14:32:14,customer,CUST_001852,,,136975,shopping,inst_22749,considering
130281,2023-11-27 14:37:14,customer,CUST_001852,,,136976,shopping,inst_22749,checkout
130283,2023-11-27 14:40:41,customer,CUST_001852,,,136979,shopping,inst_22749,purchased
130287,2023-11-27 19:03:27,customer,CUST_002072,,,136983,shopping,inst_22750,considering
130288,2023-11-27 19:26:45,customer,CUST_002299,,,136984,shopping,inst_22751,browsing
130292,2023-11-27 20:33:29,customer,CUST_002326,,,136988,shopping,inst_22752,browsing
130295,2023-11-27 20:36:29,customer,CUST_002326,,,136991,shopping,inst_22752,browsing
130297,2023-11-27 20:39:29,customer,CUST_002326,,,136993,shopping,inst_22752,browsing
130300,2023-11-27 20:42:29,customer,CUST_002326,,,136996,shopping,inst_22752,browsing
130306,2023-11-27 11:24:11,customer,CUST_002653,,,137002,shopping,inst_22755,considering
130308,2023-11-27 12:02:14,customer,CUST_002654,,,137004,shopping,inst_22756,browsing
130313,2023-11-27 21:47:45,customer,CUST_002768,,,137009,shopping,inst_22757,browsing
130316,2023-11-27 19:55:48,customer,CUST_002788,,,137012,shopping,inst_22758,browsing
130318,2023-11-27 20:12:55,customer,CUST_002788,,,137014,shopping,inst_22758,considering
130322,2023-11-27 07:17:12,customer,CUST_002921,,,137018,shopping,inst_22759,browsing
130328,2023-11-27 08:02:41,customer,CUST_003722,,,137024,shopping,inst_22763,browsing
130331,2023-11-27 08:05:41,customer,CUST_003722,,,137027,shopping,inst_22763,browsing
130333,2023-11-27 08:15:14,customer,CUST_003722,,,137029,shopping,inst_22763,considering
130340,2023-11-27 11:49:57,customer,CUST_004038,,,137036,shopping,inst_22765,browsing
130343,2023-11-27 11:52:57,customer,CUST_004038,,,137039,shopping,inst_22765,browsing
130346,2023-11-27 11:57:57,customer,CUST_004038,,,137042,shopping,inst_22765,browsing
130348,2023-11-27 12:00:57,customer,CUST_004038,,,137044,shopping,inst_22765,browsing
130350,2023-11-27 12:12:06,customer,CUST_004038,,,137046,shopping,inst_22765,considering
130354,2023-11-27 12:17:06,customer,CUST_004038,,,137050,shopping,inst_22765,checkout
130359,2023-11-27 12:19:06,customer,CUST_004038,,,137056,shopping,inst_22765,purchased
130362,2023-11-27 22:21:04,customer,CUST_004066,,,137059,shopping,inst_22766,browsing
130363,2023-11-27 22:24:04,customer,CUST_004066,,,137060,shopping,inst_22766,browsing
130364,2023-11-27 22:27:04,customer,CUST_004066,,,137061,shopping,inst_22766,browsing
130366,2023-11-27 22:31:08,customer,CUST_004066,,,137063,shopping,inst_22766,browsing
130368,2023-11-27 22:34:08,customer,CUST_004066,,,137065,shopping,inst_22766,browsing
130370,2023-11-27 22:41:58,customer,CUST_004066,,,137067,shopping,inst_22766,considering
130374,2023-11-27 22:48:28,customer,CUST_004066,,,137071,shopping,inst_22766,checkout
130380,2023-11-27 18:01:15,customer,CUST_004221,,,137078,shopping,inst_22767,browsing
130383,2023-11-27 18:04:15,customer,CUST_004221,,,137081,shopping,inst_22767,browsing
130385,2023-11-27 15:45:07,customer,CUST_004225,,,137083,shopping,inst_22768,browsing
130388,2023-11-27 15:48:07,customer,CUST_004225,,,137086,shopping,inst_22768,browsing
130391,2023-11-27 15:51:07,customer,CUST_004225,,,137089,shopping,inst_22768,browsing
130394,2023-11-27 16:12:19,customer,CUST_004408,,,137092,shopping,inst_22769,browsing
130396,2023-11-27 20:09:34,customer,CUST_004470,,,137094,shopping,inst_22770,browsing
130402,2023-11-27 17:57:05,customer,CUST_004740,,,137100,shopping,inst_22732,browsing
130404,2023-11-27 18:00:05,customer,CUST_004740,,,137102,shopping,inst_22732,browsing
130407,2023-11-27 18:03:05,customer,CUST_004740,,,137105,shopping,inst_22732,browsing
130410,2023-11-27 18:08:01,customer,CUST_004740,,,137108,shopping,inst_22732,considering
130413,2023-11-27 18:13:01,customer,CUST_004740,,,137111,shopping,inst_22732,checkout
130418,2023-11-27 18:15:55,customer,CUST_004740,,,137117,shopping,inst_22732,purchased
130420,2023-11-27 20:10:27,customer,CUST_004741,,,137119,shopping,inst_22733,considering
130424,2023-11-27 10:00:39,customer,CUST_004742,,,137123,shopping,inst_22734,browsing
130426,2023-11-27 10:03:39,customer,CUST_004742,,,137125,shopping,inst_22734,browsing
130429,2023-11-27 10:06:39,customer,CUST_004742,,,137128,shopping,inst_22734,browsing
130431,2023-11-27 10:09:39,customer,CUST_004742,,,137130,shopping,inst_22734,browsing
130436,2023-11-27 14:00:32,customer,CUST_004744,,,137135,shopping,inst_22736,browsing
130438,2023-11-27 14:03:32,customer,CUST_004744,,,137137,shopping,inst_22736,considering
130440,2023-11-27 19:47:01,customer,CUST_004745,,,137139,shopping,inst_22737,browsing
130497,2023-11-28 19:50:31,customer,CUST_000337,,,137211,shopping,inst_22787,browsing
130499,2023-11-28 19:53:31,customer,CUST_000337,,,137213,shopping,inst_22787,browsing
130502,2023-11-28 20:01:32,customer,CUST_000337,,,137216,shopping,inst_22787,browsing
130504,2023-11-28 20:04:32,customer,CUST_000337,,,137218,shopping,inst_22787,browsing
130507,2023-11-28 20:07:32,customer,CUST_000337,,,137221,shopping,inst_22787,browsing
130509,2023-11-28 20:10:32,customer,CUST_000337,,,137223,shopping,inst_22787,browsing
130511,2023-11-28 20:13:32,customer,CUST_000337,,,137225,shopping,inst_22787,browsing
130514,2023-11-28 20:25:23,customer,CUST_000337,,,137228,shopping,inst_22787,considering
130516,2023-11-28 20:31:34,customer,CUST_000337,,,137230,shopping,inst_22787,checkout
130523,2023-11-28 20:33:34,customer,CUST_000337,,,137238,shopping,inst_22787,purchased
130527,2023-11-28 20:22:46,customer,CUST_000609,,,137242,shopping,inst_22788,browsing
130529,2023-11-28 20:25:46,customer,CUST_000609,,,137244,shopping,inst_22788,browsing
130534,2023-11-28 10:37:41,customer,CUST_000987,,,137249,shopping,inst_22790,browsing
130538,2023-11-28 19:46:31,customer,CUST_001130,,,137253,shopping,inst_22791,browsing
130542,2023-11-28 20:01:27,customer,CUST_001203,,,137257,shopping,inst_22792,browsing
130544,2023-11-28 20:04:27,customer,CUST_001203,,,137259,shopping,inst_22792,browsing
130547,2023-11-28 20:07:42,customer,CUST_001203,,,137262,shopping,inst_22792,browsing
130552,2023-11-28 07:40:51,customer,CUST_001329,,,137267,shopping,inst_22793,browsing
130555,2023-11-28 07:43:51,customer,CUST_001329,,,137270,shopping,inst_22793,browsing
130560,2023-11-28 18:15:35,customer,CUST_001723,,,137275,shopping,inst_22794,browsing
130563,2023-11-28 10:32:28,customer,CUST_001739,,,137278,shopping,inst_22795,browsing
130566,2023-11-28 10:35:28,customer,CUST_001739,,,137281,shopping,inst_22795,browsing
130568,2023-11-28 10:39:01,customer,CUST_001739,,,137283,shopping,inst_22795,browsing
130569,2023-11-28 10:42:01,customer,CUST_001739,,,137284,shopping,inst_22795,browsing
130570,2023-11-28 10:45:01,customer,CUST_001739,,,137285,shopping,inst_22795,considering
130571,2023-11-28 10:52:25,customer,CUST_001739,,,137286,shopping,inst_22795,checkout
130576,2023-11-28 20:09:15,customer,CUST_002129,,,137292,shopping,inst_22796,browsing
130579,2023-11-28 20:12:15,customer,CUST_002129,,,137295,shopping,inst_22796,browsing
130581,2023-11-28 20:18:36,customer,CUST_002129,,,137297,shopping,inst_22796,browsing
130584,2023-11-28 20:21:36,customer,CUST_002129,,,137300,shopping,inst_22796,browsing
130587,2023-11-28 20:25:02,customer,CUST_002129,,,137303,shopping,inst_22796,browsing
130589,2023-11-28 20:28:02,customer,CUST_002129,,,137305,shopping,inst_22796,browsing
130592,2023-11-28 20:37:54,customer,CUST_002129,,,137308,shopping,inst_22796,considering
130595,2023-11-28 19:50:49,customer,CUST_002427,,,137311,shopping,inst_22797,browsing
130597,2023-11-28 19:53:49,customer,CUST_002427,,,137313,shopping,inst_22797,browsing
130600,2023-11-28 20:06:06,customer,CUST_002427,,,137316,shopping,inst_22797,considering
130604,2023-11-28 08:59:27,customer,CUST_002536,,,137320,shopping,inst_22798,browsing
130607,2023-11-28 09:02:27,customer,CUST_002536,,,137323,shopping,inst_22798,browsing
130608,2023-11-28 09:39:11,customer,CUST_002536,,,137324,shopping,inst_22798,considering
130614,2023-11-28 15:13:19,customer,CUST_002653,,,137330,shopping,inst_22800,browsing
130620,2023-11-28 14:58:29,customer,CUST_002768,,,137336,shopping,inst_22803,considering
130623,2023-11-29 06:01:10,customer,CUST_002881,,,137339,shopping,inst_22804,browsing
130631,2023-11-28 08:30:24,customer,CUST_003372,,,137347,shopping,inst_22809,browsing
130633,2023-11-28 08:34:04,customer,CUST_003372,,,137349,shopping,inst_22809,browsing
130637,2023-11-28 16:24:15,customer,CUST_003492,,,137353,shopping,inst_22812,browsing
130643,2023-11-28 11:44:43,customer,CUST_003881,,,137359,shopping,inst_22814,browsing
130646,2023-11-28 11:47:43,customer,CUST_003881,,,137362,shopping,inst_22814,considering
130648,2023-11-28 11:59:29,customer,CUST_003881,,,137364,shopping,inst_22814,checkout
130652,2023-11-28 12:01:29,customer,CUST_003881,,,137369,shopping,inst_22814,purchased
130656,2023-11-28 16:19:27,customer,CUST_003917,,,137373,shopping,inst_22815,browsing
130662,2023-11-28 17:28:01,customer,CUST_004066,,,137379,shopping,inst_22818,considering
130665,2023-11-28 17:41:33,customer,CUST_004066,,,137382,shopping,inst_22818,checkout
130667,2023-11-28 17:44:49,customer,CUST_004066,,,137384,shopping,inst_22818,purchased
130670,2023-11-28 09:05:53,customer,CUST_004133,,,137387,shopping,inst_22819,browsing
130671,2023-11-28 09:08:53,customer,CUST_004133,,,137388,shopping,inst_22819,browsing
130673,2023-11-28 09:11:53,customer,CUST_004133,,,137390,shopping,inst_22819,browsing
130675,2023-11-28 09:14:53,customer,CUST_004133,,,137392,shopping,inst_22819,browsing
130676,2023-11-28 09:20:32,customer,CUST_004133,,,137393,shopping,inst_22819,browsing
130678,2023-11-28 09:23:32,customer,CUST_004133,,,137395,shopping,inst_22819,browsing
130685,2023-11-28 06:16:09,customer,CUST_004251,,,137402,shopping,inst_22822,browsing
130687,2023-11-28 06:19:09,customer,CUST_004251,,,137404,shopping,inst_22822,browsing
130689,2023-11-28 06:41:21,customer,CUST_004251,,,137406,shopping,inst_22822,considering
130693,2023-11-28 06:50:02,customer,CUST_004251,,,137410,shopping,inst_22822,checkout
130696,2023-11-28 06:52:02,customer,CUST_004251,,,137414,shopping,inst_22822,purchased
130698,2023-11-28 18:59:41,customer,CUST_004452,,,137416,shopping,inst_22823,browsing
130701,2023-11-28 19:02:41,customer,CUST_004452,,,137419,shopping,inst_22823,browsing
130704,2023-11-28 19:09:58,customer,CUST_004452,,,137422,shopping,inst_22823,browsing
130710,2023-11-28 13:15:49,customer,CUST_004747,,,137428,shopping,inst_22772,browsing
130713,2023-11-28 13:18:49,customer,CUST_004747,,,137431,shopping,inst_22772,browsing
130720,2023-11-28 14:46:59,customer,CUST_004750,,,137438,shopping,inst_22775,browsing
130723,2023-11-28 14:49:59,customer,CUST_004750,,,137441,shopping,inst_22775,browsing
130726,2023-11-28 14:53:17,customer,CUST_004750,,,137444,shopping,inst_22775,browsing
130735,2023-11-28 21:12:02,customer,CUST_004755,,,137453,shopping,inst_22780,considering
130736,2023-11-28 21:17:02,customer,CUST_004755,,,137454,shopping,inst_22780,checkout
130737,2023-11-28 21:21:02,customer,CUST_004755,,,137455,shopping,inst_22780,purchased
130741,2023-11-28 16:18:54,customer,CUST_004756,,,137459,shopping,inst_22781,considering
130742,2023-11-28 21:57:15,customer,CUST_004757,,,137460,shopping,inst_22782,browsing
130745,2023-11-28 08:47:11,customer,CUST_004758,,,137463,shopping,inst_22783,browsing
130748,2023-11-28 08:50:11,customer,CUST_004758,,,137466,shopping,inst_22783,browsing
130750,2023-11-28 08:53:11,customer,CUST_004758,,,137468,shopping,inst_22783,browsing
130752,2023-11-28 10:14:06,customer,CUST_004759,,,137470,shopping,inst_22784,browsing
130754,2023-11-28 10:17:06,customer,CUST_004759,,,137472,shopping,inst_22784,browsing
130756,2023-11-28 10:20:06,customer,CUST_004759,,,137474,shopping,inst_22784,browsing
130759,2023-11-28 10:23:06,customer,CUST_004759,,,137477,shopping,inst_22784,browsing
130761,2023-11-28 10:26:06,customer,CUST_004759,,,137479,shopping,inst_22784,browsing
130766,2023-11-28 21:40:39,customer,CUST_004760,,,137484,shopping,inst_22785,browsing
130769,2023-11-28 21:43:39,customer,CUST_004760,,,137487,shopping,inst_22785,browsing
130772,2023-11-28 21:46:39,customer,CUST_004760,,,137490,shopping,inst_22785,browsing
130774,2023-11-28 21:49:39,customer,CUST_004760,,,137492,shopping,inst_22785,browsing
130777,2023-11-28 09:39:58,customer,CUST_004761,,,137495,shopping,inst_22786,browsing
130780,2023-11-28 09:43:46,customer,CUST_004761,,,137498,shopping,inst_22786,browsing
130871,2023-11-29 19:58:03,customer,CUST_000053,,,137637,shopping,inst_22873,browsing
130875,2023-11-29 10:21:28,customer,CUST_000368,,,137641,shopping,inst_22874,browsing
130878,2023-11-29 10:24:28,customer,CUST_000368,,,137644,shopping,inst_22874,browsing
130881,2023-11-29 17:18:55,customer,CUST_000845,,,137647,shopping,inst_22876,browsing
130883,2023-11-29 17:21:55,customer,CUST_000845,,,137649,shopping,inst_22876,browsing
130885,2023-11-29 17:24:55,customer,CUST_000845,,,137651,shopping,inst_22876,browsing
130887,2023-11-29 17:27:55,customer,CUST_000845,,,137653,shopping,inst_22876,browsing
130890,2023-11-29 20:23:45,customer,CUST_000944,,,137656,shopping,inst_22877,browsing
130893,2023-11-29 16:44:10,customer,CUST_000987,,,137659,shopping,inst_22878,browsing
130897,2023-11-29 21:11:55,customer,CUST_001147,,,137663,shopping,inst_22879,browsing
130899,2023-11-29 21:14:55,customer,CUST_001147,,,137665,shopping,inst_22879,considering
130903,2023-11-29 19:54:52,customer,CUST_001493,,,137669,shopping,inst_22880,browsing
130906,2023-11-29 19:57:52,customer,CUST_001493,,,137672,shopping,inst_22880,considering
130911,2023-11-29 17:14:29,customer,CUST_001559,,,137677,shopping,inst_22882,browsing
130913,2023-11-29 17:17:29,customer,CUST_001559,,,137679,shopping,inst_22882,browsing
130917,2023-11-29 13:16:14,customer,CUST_001807,,,137683,shopping,inst_22883,browsing
130920,2023-11-29 13:24:03,customer,CUST_001807,,,137686,shopping,inst_22883,considering
130923,2023-11-29 11:33:13,customer,CUST_002056,,,137689,shopping,inst_22885,browsing
130926,2023-11-29 11:36:13,customer,CUST_002056,,,137692,shopping,inst_22885,browsing
130928,2023-11-29 11:39:13,customer,CUST_002056,,,137694,shopping,inst_22885,browsing
130935,2023-11-29 19:17:49,customer,CUST_002340,,,137701,shopping,inst_22889,browsing
130938,2023-11-29 19:20:49,customer,CUST_002340,,,137704,shopping,inst_22889,browsing
130940,2023-11-29 19:23:49,customer,CUST_002340,,,137706,shopping,inst_22889,browsing
130942,2023-11-29 19:51:06,customer,CUST_002340,,,137708,shopping,inst_22889,considering
130946,2023-11-29 11:28:16,customer,CUST_002562,,,137712,shopping,inst_22891,browsing
130949,2023-11-29 11:31:16,customer,CUST_002562,,,137715,shopping,inst_22891,browsing
130956,2023-11-29 08:52:13,customer,CUST_002642,,,137722,shopping,inst_22893,browsing
130959,2023-11-29 09:00:42,customer,CUST_002642,,,137725,shopping,inst_22893,browsing
130961,2023-11-29 18:26:07,customer,CUST_002653,,,137727,shopping,inst_22894,browsing
130966,2023-11-29 18:13:48,customer,CUST_002881,,,137732,shopping,inst_22896,browsing
130971,2023-11-29 12:54:20,customer,CUST_003459,,,137737,shopping,inst_22898,browsing
130972,2023-11-29 12:57:20,customer,CUST_003459,,,137738,shopping,inst_22898,browsing
130974,2023-11-29 13:00:20,customer,CUST_003459,,,137740,shopping,inst_22898,browsing
130980,2023-11-29 11:28:43,customer,CUST_003678,,,137746,shopping,inst_22900,browsing
